iterID,x1,x2,x3,x4,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,14.0,44.0,14.0,39.0,347.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,41.0,21.0,43.0,39.0,282.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,23.0,61.0,34.0,13.0,332.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,18.0,76.0,75.0,54.0,214.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,49.0,27.0,56.0,69.0,177.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,52.0,57.0,71.0,49.0,163.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,56.0,74.0,21.0,72.0,167.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,66.0,69.0,66.0,26.0,187.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,13.0,51.0,60.0,31.0,297.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,17.0,30.0,65.0,27.0,328.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,12.0,56.0,33.0,60.0,239.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,49.0,34.0,48.0,45.0,228.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,53.0,13.0,40.0,30.0,318.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,48.0,66.0,38.0,64.0,162.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,62.0,23.0,79.0,48.0,211.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,30.0,57.0,35.0,22.0,295.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,80.0,32.0,16.0,28.0,293.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,31.0,63.0,58.0,50.0,203.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,51.0,39.0,18.0,69.0,197.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,51.0,40.0,32.0,75.0,166.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,32.0,33.0,72.0,34.0,267.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,40.0,55.0,59.0,55.0,174.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,55.0,44.0,55.0,21.0,247.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,63.0,25.0,68.0,76.0,151.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,69.0,65.0,14.0,70.0,162.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,20.0,61.0,32.0,33.0,300.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,26.0,43.0,46.0,42.0,256.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,21.0,15.0,49.0,63.0,266.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,66.0,28.0,50.0,12.0,284.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,17.0,16.0,39.0,20.0,411.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,39.0,70.0,25.0,58.0,213.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,46.0,26.0,27.0,39.0,290.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,59.0,31.0,36.0,37.0,252.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,75.0,70.0,19.0,46.0,207.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,44.0,14.0,35.0,74.0,217.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,62.0,17.0,29.0,23.0,336.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,65.0,75.0,53.0,60.0,138.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,22.0,36.0,64.0,67.0,212.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,44.0,50.0,73.0,59.0,164.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,10.0,76.0,52.0,61.0,219.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,32.0,68.0,47.0,12.0,290.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,36.0,80.0,76.0,52.0,174.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,12.0,77.0,11.0,73.0,235.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,68.0,11.0,33.0,57.0,245.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,43.0,19.0,30.0,78.0,203.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,70.0,17.0,69.0,66.0,175.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,37.0,20.0,66.0,23.0,315.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,55.0,37.0,71.0,17.0,258.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,57.0,12.0,70.0,40.0,261.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,21.0,23.0,22.0,25.0,410.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,54.0,41.0,41.0,11.0,290.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,27.0,63.0,78.0,19.0,264.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,48.0,19.0,73.0,26.0,285.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,72.0,13.0,51.0,31.0,283.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,28.0,78.0,23.0,70.0,198.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,40.0,40.0,19.0,37.0,292.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,14.0,60.0,44.0,14.0,344.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,19.0,67.0,23.0,37.0,314.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,16.0,72.0,62.0,79.0,166.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,24.0,47.0,24.0,66.0,235.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,38.0,38.0,41.0,68.0,200.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,33.0,79.0,28.0,19.0,312.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,23.0,46.0,42.0,47.0,256.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,38.0,69.0,39.0,29.0,254.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,76.0,60.0,50.0,77.0,119.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,77.0,55.0,78.0,49.0,146.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,45.0,35.0,26.0,45.0,260.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,47.0,52.0,74.0,79.0,134.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,71.0,21.0,24.0,41.0,273.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,60.0,48.0,20.0,73.0,177.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,20.0,78.0,17.0,36.0,320.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,15.0,42.0,37.0,52.0,273.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,73.0,47.0,61.0,77.0,122.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,35.0,33.0,10.0,15.0,400.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,28.0,45.0,12.0,44.0,291.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,78.0,58.0,63.0,59.0,129.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,68.0,30.0,55.0,54.0,191.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,53.0,24.0,54.0,10.0,315.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,33.0,54.0,56.0,62.0,178.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,79.0,52.0,51.0,43.0,181.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,34.0,62.0,77.0,56.0,174.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,59.0,72.0,26.0,15.0,282.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,43.0,74.0,13.0,51.0,233.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,74.0,27.0,75.0,16.0,251.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,78.0,29.0,31.0,29.0,267.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,25.0,38.0,47.0,65.0,218.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,11.0,64.0,59.0,17.0,316.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,63.0,59.0,79.0,43.0,162.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,76.0,15.0,69.0,35.0,246.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,26.0,18.0,63.0,63.0,243.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,36.0,66.0,17.0,71.0,191.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,67.0,53.0,43.0,24.0,229.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,71.0,31.0,67.0,75.0,137.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,29.0,49.0,29.0,21.0,325.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,58.0,11.0,45.0,34.0,305.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,64.0,37.0,15.0,18.0,324.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,72.0,22.0,44.0,53.0,217.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,42.0,72.0,58.0,48.0,181.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,61.0,43.0,12.0,58.0,218.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
0,57.0,50.0,61.0,32.0,204.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0
1,35.0,33.0,10.0,15.0,400.0,93.0,399.99999999999363,9.359622304065931e-05,399.99999999999363,93.00000000000637,0.0,93.00000000000637,30124.0
1,14.0,44.0,14.0,39.0,347.0,111.0,346.9999999999957,9.011086891950772e-05,346.9999999999957,111.00000000000546,0.0,111.00000000000546,30124.0
1,73.0,47.0,61.0,77.0,122.0,258.0,122.0,8.8522349440554e-05,122.0,257.999999999995,0.0,257.999999999995,30124.0
1,71.0,31.0,67.0,75.0,137.0,244.0,137.00000000000045,8.623241085401393e-05,137.00000000000045,243.99999999999636,0.0,243.99999999999636,30124.0
1,28.0,45.0,12.0,44.0,291.0,129.0,290.9999999999957,8.848124316973268e-05,290.9999999999957,129.00000000000318,0.0,129.00000000000318,30124.0
1,63.0,25.0,68.0,76.0,151.0,232.0,151.0,9.079460323647999e-05,151.0,231.99999999999727,0.0,231.99999999999727,30124.0
1,48.0,66.0,38.0,64.0,162.0,216.0,161.99999999999864,8.690479850688566e-05,161.99999999999864,215.99999999999955,0.0,215.99999999999955,30124.0
1,46.0,26.0,27.0,39.0,290.0,138.0,289.9999999999968,7.747686771999322e-05,289.9999999999968,138.00000000000364,0.0,138.00000000000364,30124.0
1,45.0,35.0,26.0,45.0,260.0,151.0,259.9999999999975,8.790373704378443e-05,259.9999999999975,151.00000000000205,0.0,151.00000000000205,30124.0
1,76.0,60.0,50.0,77.0,119.0,263.0,119.00000000000114,8.635888231408517e-05,119.00000000000114,262.99999999999426,0.0,262.99999999999426,30124.0
2,35.0,33.0,10.0,15.0,400.0,93.0,399.9999999919125,0.0,399.9999999919125,93.00000000426135,0.0,93.00000000426135,30124.0
2,14.0,44.0,14.0,39.0,347.0,111.0,346.99999999456253,0.0059485741311416955,346.99999999456253,111.00000000336141,0.0059485741311416955,111.00000000336141,30124.0
2,51.0,40.0,32.0,75.0,166.0,198.0,166.00000000722486,0.0,166.00000000722486,197.9999999980228,0.0,197.9999999980228,30124.0
2,73.0,47.0,61.0,77.0,122.0,258.0,122.0000000058125,0.0,122.0000000058125,257.99999999601135,0.0,257.99999999601135,30124.0
2,71.0,31.0,67.0,75.0,137.0,244.0,137.00000000506253,0.0,137.00000000506253,243.99999999671138,0.0,243.99999999671138,30124.0
2,21.0,23.0,22.0,25.0,410.0,91.0,409.99999998282516,0.0,409.99999998282516,91.00000000872274,0.0,91.00000000872274,30124.0
2,63.0,25.0,68.0,76.0,151.0,232.0,151.0000000043624,0.0,151.0000000043624,231.9999999973114,0.0,231.9999999973114,30124.0
2,28.0,45.0,12.0,44.0,291.0,129.0,290.9999999973624,0.0,290.9999999973624,129.00000000246146,0.0,129.00000000246146,30124.0
2,47.0,52.0,74.0,79.0,134.0,252.0,134.00000001042486,0.0,134.00000001042486,251.99999999262278,0.0,251.99999999262278,30124.0
2,78.0,58.0,63.0,59.0,129.0,258.0,129.00000001092485,0.0,129.00000001092485,257.99999999202277,0.0,257.99999999202277,30124.0
3,35.0,33.0,10.0,15.0,400.0,93.0,399.9999999946083,0.006293688399391162,399.9999999946083,93.00000000284092,0.006293688399391162,93.00000000284092,30124.0
3,14.0,44.0,14.0,39.0,347.0,111.0,346.9999999963751,0.006544667917191027,346.9999999963751,111.00000000224098,0.006544667917191027,111.00000000224098,30124.0
3,73.0,47.0,61.0,77.0,122.0,258.0,122.00000000387493,0.005723162032190793,122.00000000387493,257.9999999973409,0.005723162032190793,257.9999999973409,30124.0
3,71.0,31.0,67.0,75.0,137.0,244.0,137.00000000337496,0.0072264332577888545,137.00000000337496,243.9999999978076,0.0072264332577888545,243.9999999978076,30124.0
3,51.0,40.0,32.0,75.0,166.0,198.0,166.0000000036124,0.005798213686807879,166.0000000036124,197.99999999901138,0.005798213686807879,197.99999999901138,30124.0
3,63.0,25.0,68.0,76.0,151.0,232.0,151.0000000029082,0.005804129439790998,151.0000000029082,231.99999999820756,0.005804129439790998,231.99999999820756,30124.0
3,21.0,23.0,22.0,25.0,410.0,91.0,409.99999999141227,0.0,409.99999999141227,91.0000000043614,0.0,91.0000000043614,30124.0
3,28.0,45.0,12.0,44.0,291.0,129.0,290.9999999982415,0.005838564766082065,290.9999999982415,129.00000000164107,0.005838564766082065,129.00000000164107,30124.0
3,46.0,26.0,27.0,39.0,290.0,138.0,289.9999999974125,0.0,289.9999999974125,138.00000000201135,0.0,138.00000000201135,30124.0
3,76.0,60.0,50.0,77.0,119.0,263.0,119.00000000596228,0.0,119.00000000596228,262.9999999957614,0.0,262.9999999957614,30124.0
4,35.0,33.0,10.0,15.0,400.0,93.0,399.9999999959561,0.0,399.9999999959561,93.00000000213059,0.0,93.00000000213059,30124.0
4,14.0,44.0,14.0,39.0,347.0,111.0,346.99999999728124,0.014861447407364522,346.99999999728124,111.00000000168062,0.014861447407364522,111.00000000168062,30124.0
4,73.0,47.0,61.0,77.0,122.0,258.0,122.00000000290626,0.0,122.00000000290626,257.99999999800553,0.0,257.99999999800553,30124.0
4,71.0,31.0,67.0,75.0,137.0,244.0,137.0000000025312,0.0,137.0000000025312,243.99999999835558,0.0,243.99999999835558,30124.0
4,51.0,40.0,32.0,75.0,166.0,198.0,166.0000000024081,0.0,166.0000000024081,197.99999999934084,0.0,197.99999999934084,30124.0
4,63.0,25.0,68.0,76.0,151.0,232.0,151.00000000218117,0.0,151.00000000218117,231.99999999865554,0.0,231.99999999865554,30124.0
4,28.0,45.0,12.0,44.0,291.0,129.0,290.99999999868123,0.0,290.99999999868123,129.00000000123083,0.0,129.00000000123083,30124.0
4,21.0,23.0,22.0,25.0,410.0,91.0,409.99999999427484,0.0,409.99999999427484,91.00000000290747,0.0,91.00000000290747,30124.0
4,47.0,52.0,74.0,79.0,134.0,252.0,134.00000000521246,0.0,134.00000000521246,251.99999999631126,0.0,251.99999999631126,30124.0
4,46.0,26.0,27.0,39.0,290.0,138.0,289.99999999827503,0.0,289.99999999827503,138.00000000134082,0.0,138.00000000134082,30124.0
