iterID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,169.0,77.0,162.0,129.0,57.0,160.0,101.0,15.0,32.0,179.0,105.0,45.0,100.0,0.2403412353375441,0.5434389140271493,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,114.0,67.0,30.0,145.0,41.0,105.0,113.0,103.0,38.0,133.0,174.0,76.0,108.0,0.2528914773193339,0.5054298642533936,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,49.0,137.0,164.0,140.0,153.0,63.0,42.0,75.0,81.0,122.0,66.0,128.0,178.0,0.23254860142728243,0.5737556561085972,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,61.0,102.0,132.0,53.0,105.0,31.0,105.0,139.0,72.0,34.0,116.0,93.0,160.0,0.3257320974489377,0.4855203619909502,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,19.0,110.0,68.0,95.0,45.0,61.0,44.0,48.0,100.0,165.0,152.0,154.0,21.0,0.33393486998605526,0.4307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,122.0,107.0,104.0,62.0,120.0,162.0,102.0,67.0,161.0,41.0,49.0,126.0,19.0,0.2619145271101632,0.5031674208144796,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,30.0,62.0,70.0,102.0,89.0,149.0,133.0,146.0,113.0,148.0,13.0,158.0,156.0,0.21097530965466327,0.5606334841628959,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,138.0,165.0,106.0,129.0,11.0,21.0,177.0,171.0,17.0,73.0,172.0,108.0,16.0,0.2665080797309491,0.5312217194570136,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,43.0,85.0,35.0,48.0,19.0,95.0,73.0,109.0,125.0,28.0,46.0,101.0,13.0,0.43589533262242636,0.31221719457013575,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,100.0,132.0,74.0,39.0,137.0,53.0,62.0,44.0,28.0,17.0,146.0,95.0,86.0,0.38282339430727585,0.3995475113122172,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,85.0,173.0,165.0,79.0,28.0,114.0,49.0,178.0,48.0,154.0,167.0,110.0,24.0,0.24025920761217293,0.56289592760181,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,90.0,133.0,151.0,57.0,81.0,108.0,125.0,70.0,143.0,16.0,39.0,165.0,127.0,0.25354769912230335,0.5316742081447964,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,93.0,143.0,143.0,76.0,96.0,36.0,157.0,29.0,120.0,99.0,94.0,82.0,38.0,0.30227216799278156,0.48687782805429863,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,73.0,160.0,25.0,106.0,15.0,106.0,174.0,139.0,78.0,33.0,62.0,28.0,63.0,0.35813304897055204,0.42171945701357466,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,41.0,54.0,11.0,150.0,142.0,172.0,110.0,120.0,109.0,148.0,105.0,87.0,174.0,0.18973012878352882,0.5850678733031675,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,35.0,93.0,55.0,73.0,155.0,166.0,37.0,124.0,130.0,32.0,128.0,168.0,26.0,0.242638011647937,0.49411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,163.0,30.0,139.0,141.0,78.0,20.0,115.0,52.0,78.0,118.0,148.0,172.0,154.0,0.21606102862767615,0.5782805429864254,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,131.0,57.0,83.0,177.0,126.0,33.0,149.0,129.0,172.0,127.0,36.0,163.0,140.0,0.1734066114346649,0.630316742081448,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,55.0,174.0,172.0,21.0,109.0,44.0,146.0,21.0,158.0,157.0,70.0,32.0,127.0,0.3114592732343532,0.5230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,79.0,160.0,93.0,143.0,102.0,45.0,75.0,178.0,13.0,50.0,153.0,37.0,17.0,0.342219670248544,0.4592760180995475,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,70.0,22.0,160.0,50.0,111.0,153.0,56.0,121.0,131.0,81.0,19.0,133.0,98.0,0.2802887375933065,0.48642533936651583,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,178.0,16.0,60.0,132.0,146.0,64.0,98.0,158.0,54.0,51.0,38.0,63.0,89.0,0.33541136904273644,0.4601809954751131,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,97.0,92.0,26.0,46.0,121.0,48.0,37.0,154.0,97.0,59.0,63.0,29.0,147.0,0.42687228283159706,0.40090497737556563,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,18.0,71.0,99.0,127.0,135.0,168.0,22.0,23.0,153.0,87.0,155.0,98.0,76.0,0.2466573701911246,0.4986425339366516,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,96.0,73.0,109.0,35.0,24.0,47.0,28.0,89.0,92.0,25.0,58.0,14.0,117.0,0.5148060044294972,0.3063348416289593,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,133.0,46.0,112.0,32.0,75.0,15.0,91.0,92.0,170.0,61.0,161.0,170.0,132.0,0.3024362234435239,0.5248868778280543,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,122.0,36.0,23.0,27.0,123.0,125.0,47.0,114.0,49.0,54.0,117.0,81.0,15.0,0.37946025756705765,0.36334841628959275,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,152.0,122.0,113.0,113.0,125.0,86.0,49.0,69.0,106.0,70.0,60.0,175.0,91.0,0.23156426872282831,0.5434389140271493,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,168.0,128.0,63.0,75.0,131.0,92.0,82.0,117.0,61.0,112.0,88.0,137.0,92.0,0.241243540316627,0.5502262443438914,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,112.0,120.0,142.0,118.0,140.0,151.0,35.0,57.0,75.0,169.0,14.0,140.0,68.0,0.22073660897383315,0.5479638009049774,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,120.0,44.0,14.0,36.0,174.0,155.0,94.0,132.0,13.0,141.0,108.0,79.0,143.0,0.2817652366499877,0.5081447963800905,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,124.0,90.0,48.0,90.0,153.0,147.0,111.0,125.0,137.0,170.0,170.0,24.0,137.0,0.19473382003117054,0.6316742081447964,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,13.0,167.0,120.0,87.0,160.0,175.0,160.0,149.0,168.0,73.0,75.0,50.0,170.0,0.1864490197686818,0.6502262443438914,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,172.0,149.0,175.0,12.0,85.0,42.0,24.0,168.0,152.0,116.0,11.0,170.0,102.0,0.27471085226806663,0.5647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,23.0,41.0,124.0,38.0,35.0,95.0,16.0,45.0,96.0,128.0,51.0,139.0,95.0,0.409072266426052,0.3601809954751131,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,69.0,12.0,52.0,136.0,44.0,56.0,154.0,150.0,34.0,139.0,100.0,145.0,166.0,0.2618324993847921,0.5099547511312217,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,135.0,84.0,136.0,95.0,99.0,134.0,172.0,106.0,22.0,48.0,68.0,19.0,155.0,0.29095234189155933,0.5171945701357467,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,24.0,118.0,80.0,51.0,107.0,30.0,92.0,32.0,20.0,47.0,74.0,141.0,25.0,0.4047247969813797,0.3217194570135747,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,140.0,155.0,39.0,89.0,30.0,88.0,119.0,117.0,126.0,14.0,113.0,12.0,124.0,0.3194159625953572,0.4687782805429864,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,104.0,34.0,131.0,22.0,48.0,176.0,176.0,100.0,108.0,177.0,165.0,53.0,170.0,0.20999097695020916,0.6036199095022624,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,128.0,87.0,36.0,138.0,13.0,78.0,155.0,26.0,89.0,123.0,141.0,22.0,135.0,0.2994011976047904,0.47104072398190044,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,65.0,78.0,90.0,134.0,14.0,59.0,69.0,38.0,145.0,160.0,150.0,68.0,117.0,0.3087523582971044,0.47828054298642536,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,109.0,48.0,72.0,120.0,90.0,109.0,168.0,41.0,151.0,163.0,137.0,85.0,32.0,0.22639652202444427,0.5407239819004525,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,102.0,99.0,78.0,111.0,49.0,28.0,60.0,34.0,92.0,106.0,156.0,23.0,74.0,0.39160036092199163,0.3990950226244344,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,53.0,28.0,102.0,114.0,178.0,40.0,150.0,53.0,148.0,63.0,134.0,58.0,49.0,0.292182757772127,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,109.0,60.0,19.0,41.0,166.0,101.0,14.0,163.0,165.0,45.0,18.0,51.0,39.0,0.425887950127143,0.3895927601809955,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,149.0,152.0,40.0,20.0,26.0,91.0,147.0,144.0,40.0,79.0,48.0,65.0,167.0,0.35206299729308504,0.46968325791855203,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,11.0,142.0,67.0,172.0,149.0,122.0,140.0,28.0,111.0,11.0,130.0,151.0,112.0,0.19358543187597407,0.5502262443438914,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,143.0,151.0,145.0,177.0,18.0,11.0,65.0,82.0,176.0,101.0,175.0,77.0,150.0,0.23648593224509884,0.606787330316742,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,171.0,51.0,100.0,71.0,158.0,140.0,32.0,166.0,177.0,69.0,114.0,155.0,59.0,0.2069559511114757,0.6031674208144796,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,47.0,58.0,61.0,11.0,72.0,67.0,163.0,137.0,12.0,153.0,103.0,112.0,57.0,0.35378557952587975,0.4176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,117.0,134.0,77.0,73.0,114.0,102.0,85.0,13.0,144.0,89.0,102.0,91.0,164.0,0.2721679927815602,0.5316742081447964,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,44.0,138.0,115.0,99.0,63.0,178.0,81.0,17.0,85.0,175.0,57.0,178.0,145.0,0.21663522270527438,0.5633484162895928,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,56.0,83.0,117.0,170.0,97.0,13.0,52.0,104.0,99.0,158.0,136.0,134.0,148.0,0.2272988270035272,0.5597285067873303,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,145.0,43.0,41.0,101.0,71.0,35.0,152.0,161.0,159.0,176.0,86.0,132.0,82.0,0.24091542941514232,0.567420814479638,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,83.0,178.0,107.0,134.0,41.0,169.0,56.0,91.0,74.0,125.0,138.0,165.0,110.0,0.17537527684357312,0.606787330316742,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,64.0,112.0,87.0,109.0,168.0,88.0,126.0,173.0,140.0,155.0,91.0,67.0,70.0,0.2054794520547945,0.5972850678733032,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,40.0,68.0,44.0,25.0,52.0,119.0,74.0,112.0,138.0,38.0,73.0,74.0,142.0,0.37847592486260356,0.3932126696832579,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,51.0,116.0,32.0,174.0,66.0,52.0,127.0,88.0,42.0,12.0,32.0,118.0,113.0,0.33393486998605526,0.40407239819004526,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,154.0,33.0,158.0,159.0,95.0,171.0,136.0,14.0,41.0,92.0,34.0,63.0,139.0,0.24624723156426873,0.5244343891402715,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,32.0,146.0,31.0,154.0,117.0,16.0,130.0,126.0,36.0,162.0,21.0,105.0,28.0,0.307603970141908,0.4407239819004525,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,132.0,55.0,153.0,55.0,32.0,117.0,89.0,168.0,58.0,20.0,179.0,176.0,69.0,0.23312279550488066,0.5307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,28.0,25.0,157.0,28.0,77.0,132.0,108.0,173.0,115.0,119.0,145.0,105.0,55.0,0.26700024608317613,0.5144796380090497,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,100.0,170.0,16.0,166.0,171.0,123.0,98.0,176.0,147.0,43.0,124.0,16.0,115.0,0.2015421212369781,0.6040723981900452,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,111.0,51.0,82.0,14.0,112.0,112.0,13.0,25.0,59.0,145.0,85.0,44.0,176.0,0.4160446230826019,0.4067873303167421,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,118.0,64.0,128.0,104.0,47.0,161.0,139.0,77.0,133.0,23.0,42.0,49.0,45.0,0.30235419571815275,0.45248868778280543,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,136.0,126.0,179.0,31.0,38.0,116.0,21.0,75.0,87.0,65.0,122.0,99.0,177.0,0.30957263555081616,0.5167420814479639,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,87.0,17.0,86.0,148.0,55.0,70.0,63.0,54.0,65.0,136.0,78.0,35.0,130.0,0.35247313591994095,0.40452488687782806,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,67.0,64.0,117.0,82.0,177.0,17.0,164.0,58.0,25.0,36.0,46.0,180.0,100.0,0.27315232548601426,0.45384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,93.0,97.0,97.0,67.0,144.0,73.0,131.0,134.0,160.0,142.0,82.0,157.0,125.0,0.1971126240669346,0.6208144796380091,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,51.0,147.0,65.0,124.0,83.0,54.0,119.0,41.0,122.0,98.0,127.0,161.0,83.0,0.2479698137970634,0.5180995475113123,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,179.0,176.0,59.0,108.0,88.0,154.0,116.0,161.0,34.0,107.0,110.0,116.0,105.0,0.1781642195061931,0.6257918552036199,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
0,158.0,94.0,43.0,29.0,144.0,79.0,106.0,63.0,47.0,55.0,164.0,89.0,163.0,0.3103108850791568,0.4995475113122172,0.0,0.0,0.0,0.0,0.0,0.0,0.08046886453956281
